BIKE_SPEED,BIKE_COST,OCC_HOUR,OCC_DOW,OCC_DOY,OCC_DAY,OCC_YEAR,REPORT_DAY,BIKE_MAKE,BIKE_MODEL,BIKE_TYPE,BIKE_COLOUR,PREMISES_TYPE,LOCATION_TYPE,HOOD_140,NEIGHBOURHOOD_140,OCC_HOUR_BIN,SEASON,COST_CATEGORY,x,y,IS_NIGHT,IS_WEEKEND
24.0,359.989990234375,13,6,212,31,2019,10,776,10188,3,11,0,0,97,105,0,2,4,-0.8738071036110807,-0.4862727071086902,0,0
21.0,399.989990234375,13,2,222,10,2019,10,776,3109,3,136,5,36,74,23,0,2,4,-0.7775971469736268,-0.6287628145958345,0,1
1.0,0.0,14,2,222,10,2019,10,99,338,7,155,1,6,75,6,0,2,4,-0.7775971469736268,-0.6287628145958345,0,1
21.0,0.0,17,0,214,2,2019,10,225,10486,3,11,5,27,97,105,0,2,3,-0.8565509959010037,-0.5160623910158526,0,0
18.0,120.0,5,0,221,9,2019,10,1011,10894,3,230,6,10,76,123,3,2,4,-0.7883050558305253,-0.6152845999633277,1,0
21.0,2000.0,17,2,222,10,2019,10,1116,10645,3,255,5,18,37,67,0,2,2,-0.7775971469736268,-0.6287628145958345,0,1
22.0,1650.0,18,1,217,5,2019,10,1105,1579,5,217,0,0,75,6,0,2,2,-0.828770087174504,-0.5595892624101763,0,0
25.0,2000.0,1,3,223,11,2019,11,1105,10645,1,86,5,27,75,6,3,2,2,-0.7666588193001592,-0.6420547132365636,1,1
9.0,1500.0,17,0,221,9,2019,11,1105,2562,7,11,0,0,76,123,0,2,2,-0.7883050558305253,-0.6152845999633277,0,0
21.0,500.0,21,4,220,8,2019,11,830,1632,7,11,0,0,89,59,1,2,4,-0.7987793728863648,-0.6016240632249227,1,0
18.0,200.0,5,3,223,11,2019,11,1131,7494,3,136,4,30,97,105,3,2,4,-0.7666588193001592,-0.6420547132365636,1,1
12.0,0.0,14,3,223,11,2019,11,888,10645,3,227,5,36,93,136,0,2,3,-0.7666588193001592,-0.6420547132365636,0,1
18.0,400.0,5,3,223,11,2019,11,776,10645,7,255,4,30,97,105,3,2,4,-0.7666588193001592,-0.6420547132365636,1,1
1.0,0.0,12,2,222,10,2019,11,564,7383,7,11,6,10,81,88,2,2,4,-0.7775971469736268,-0.6287628145958345,0,1
10.0,1800.0,16,3,223,11,2019,11,449,10645,5,11,5,36,74,23,0,2,2,-0.7666588193001592,-0.6420547132365636,0,1
24.0,500.0,19,2,222,10,2019,11,1105,9043,3,76,2,45,78,121,1,2,4,-0.7775971469736268,-0.6287628145958345,0,1
18.0,1000.0,5,3,223,11,2019,11,410,10645,7,274,4,30,97,105,3,2,1,-0.7666588193001592,-0.6420547132365636,1,1
1.0,200.0,12,1,217,5,2019,11,780,2204,3,230,0,0,46,30,2,2,4,-0.828770087174504,-0.5595892624101763,0,0
18.0,200.0,12,3,223,11,2019,11,1105,10645,3,136,0,0,87,49,2,2,4,-0.7666588193001592,-0.6420547132365636,0,1
7.0,150.0,5,3,223,11,2019,11,1011,10645,3,254,0,0,16,77,3,2,4,-0.7666588193001592,-0.6420547132365636,1,1
5.0,500.0,11,1,84,25,2019,11,776,10645,7,11,0,0,74,23,2,1,4,0.12447926388678915,0.9922222094179323,0,0
14.0,2500.0,15,2,208,27,2019,11,410,3174,5,217,0,0,76,123,0,2,0,-0.9051931898913975,-0.42500033996955394,0,1
30.0,900.0,13,2,222,10,2019,11,410,8269,7,136,0,0,76,123,0,2,1,-0.7775971469736268,-0.6287628145958345,0,1
14.0,3600.0,15,2,208,27,2019,11,410,10452,5,254,0,0,76,123,0,2,0,-0.9051931898913975,-0.42500033996955394,0,1
1.0,2000.0,11,1,84,25,2019,11,1105,10645,5,37,0,0,74,23,2,1,2,0.12447926388678915,0.9922222094179323,0,0
1.0,1000.0,19,2,222,10,2019,12,915,10645,4,217,1,2,75,6,1,2,1,-0.7775971469736268,-0.6287628145958345,0,1
1.0,900.0,13,2,222,10,2019,12,776,1245,7,11,4,30,85,104,0,2,1,-0.7775971469736268,-0.6287628145958345,0,1
20.0,220.0,14,0,214,2,2019,12,1011,10645,3,136,2,34,74,23,0,2,4,-0.8565509959010037,-0.5160623910158526,0,0
0.0,1000.0,20,2,222,10,2019,12,412,8283,7,11,4,30,61,35,1,2,1,-0.7775971469736268,-0.6287628145958345,1,1
12.0,1200.0,23,3,223,11,2019,12,410,7935,7,190,3,35,67,89,1,2,2,-0.7666588193001592,-0.6420547132365636,1,1
3.0,375.0,8,1,224,12,2019,12,1105,7618,7,37,4,30,59,135,2,2,4,-0.7554933140726804,-0.655156357209085,0,0
24.0,650.0,19,1,224,12,2019,12,1073,4685,7,136,5,36,76,123,1,2,1,-0.7554933140726804,-0.655156357209085,0,0
12.0,450.0,12,3,216,4,2019,12,672,10645,7,217,0,0,86,50,2,2,4,-0.8382797052177745,-0.5452404385406507,0,1
10.0,0.0,6,1,224,12,2019,12,776,10645,10,11,0,0,69,111,3,2,4,-0.7554933140726804,-0.655156357209085,0,0
27.0,500.0,18,3,223,11,2019,12,410,4006,7,254,6,10,61,35,0,2,4,-0.7666588193001592,-0.6420547132365636,0,1
24.0,650.0,8,1,224,12,2019,12,776,3387,7,37,6,10,16,77,2,2,1,-0.7554933140726804,-0.655156357209085,0,0
10.0,400.0,11,1,224,12,2019,12,116,10645,3,217,6,10,81,88,2,2,4,-0.7554933140726804,-0.655156357209085,0,0
24.0,200.0,19,1,224,12,2019,12,1073,4532,7,11,5,36,76,123,1,2,4,-0.7554933140726804,-0.655156357209085,0,0
12.0,2200.0,1,2,215,3,2019,12,1105,9504,3,11,0,0,76,123,3,2,0,-0.8475409228928312,-0.5307300481619331,1,1
18.0,2000.0,12,3,216,4,2019,12,924,2827,3,11,0,0,86,50,2,2,2,-0.8382797052177745,-0.5452404385406507,0,1
1.0,500.0,12,1,224,12,2019,12,368,10645,5,11,1,2,74,23,2,2,4,-0.7554933140726804,-0.655156357209085,0,0
1.0,2000.0,0,0,200,19,2019,12,780,10645,1,254,5,27,70,19,3,2,2,-0.9549667548552553,-0.2967128192734901,1,0
12.0,4000.0,8,1,224,12,2019,12,776,3101,5,11,5,36,104,68,2,2,0,-0.7554933140726804,-0.655156357209085,0,0
9.0,1000.0,14,0,221,9,2019,12,1073,6041,7,11,4,20,74,23,0,2,1,-0.7883050558305253,-0.6152845999633277,0,0
15.0,600.0,11,2,222,10,2019,12,1105,10645,3,11,5,18,76,123,2,2,1,-0.7775971469736268,-0.6287628145958345,0,1
7.0,130.0,18,4,220,8,2019,12,549,10645,3,121,5,36,88,107,0,2,4,-0.7987793728863648,-0.6016240632249227,0,0
1.0,200.0,0,4,192,11,2019,12,489,3085,7,11,5,18,71,101,3,2,4,-0.9866579328916572,-0.16280701293851646,1,0
10.0,799.0,19,1,217,5,2019,12,776,2380,7,11,1,3,77,62,1,2,1,-0.828770087174504,-0.5595892624101763,0,0
21.0,0.0,12,2,201,20,2019,13,1073,10645,7,136,0,0,97,105,2,2,4,-0.9497178427914317,-0.3131070409358267,0,1
6.0,600.0,18,5,176,25,2019,13,664,9618,3,11,0,0,131,73,0,2,1,-0.993746580436178,0.11165900712169512,0,0
3.0,600.0,23,1,224,12,2019,13,776,6600,10,155,3,35,85,104,1,2,1,-0.7554933140726804,-0.655156357209085,1,0
18.0,1849.0,11,2,222,10,2019,13,985,10645,5,234,0,0,85,104,2,2,2,-0.7775971469736268,-0.6287628145958345,0,1
7.0,200.0,10,0,221,9,2019,13,1116,10534,7,31,5,36,29,18,2,2,4,-0.7883050558305253,-0.6152845999633277,0,0
32.0,600.0,0,0,214,2,2019,13,776,10645,7,255,0,0,83,71,3,2,1,-0.8565509959010037,-0.5160623910158526,1,0
6.0,360.0,17,5,225,13,2019,13,776,6929,3,11,3,35,87,49,0,2,4,-0.7441039398713608,-0.6680638642135333,0,0
21.0,440.0,17,5,225,13,2019,13,1073,7588,3,163,3,35,87,49,0,2,4,-0.7441039398713608,-0.6680638642135333,0,0
18.0,250.0,17,5,225,13,2019,13,776,10645,7,190,3,35,87,49,0,2,4,-0.7441039398713608,-0.6680638642135333,0,0
21.0,139.990005493164,17,1,224,12,2019,13,1011,9602,3,181,0,0,70,19,0,2,4,-0.7554933140726804,-0.655156357209085,0,0
5.0,2000.0,11,5,225,13,2019,13,410,4845,3,255,1,1,55,70,2,2,2,-0.7441039398713608,-0.6680638642135333,0,0
27.0,1500.0,10,5,225,13,2019,13,141,3693,4,256,0,0,77,62,2,2,2,-0.7441039398713608,-0.6680638642135333,0,0
27.0,1300.0,22,3,223,11,2019,13,776,7400,4,11,0,0,76,123,1,2,2,-0.7666588193001592,-0.6420547132365636,1,1
21.0,550.0,8,5,225,13,2019,13,776,10645,7,11,1,19,55,70,2,2,1,-0.7441039398713608,-0.6680638642135333,0,0
0.0,0.0,21,1,224,12,2019,13,1117,3251,8,217,3,35,120,92,1,2,3,-0.7554933140726804,-0.655156357209085,1,0
27.0,660.0,18,2,222,10,2019,13,1073,494,7,11,0,0,76,123,0,2,1,-0.7775971469736268,-0.6287628145958345,0,1
10.0,500.0,18,4,220,8,2019,13,776,10645,10,57,5,18,87,49,0,2,4,-0.7987793728863648,-0.6016240632249227,0,0
21.0,0.0,20,5,225,13,2019,13,776,10645,3,274,5,36,85,104,1,2,4,-0.7441039398713608,-0.6680638642135333,1,0
1.0,50.0,16,2,343,9,2017,14,776,10645,4,254,1,19,129,76,0,3,4,0.9291414114031743,-0.3697245428906732,0,1
22.0,4300.0,10,5,197,16,2019,14,1105,5014,5,11,5,27,69,111,2,2,0,-0.9690098257244063,-0.24702218048093527,0,0
18.0,0.0,15,1,224,12,2019,14,1117,10645,3,254,0,0,16,77,0,2,3,-0.7554933140726804,-0.655156357209085,0,0
20.0,1200.0,12,4,220,8,2019,14,385,7653,4,218,5,36,74,23,2,2,2,-0.7987793728863648,-0.6016240632249227,0,0
1.0,650.0,23,5,225,13,2019,14,1105,5956,7,11,5,36,94,3,1,2,1,-0.7441039398713608,-0.6680638642135333,1,0
21.0,200.0,11,6,226,14,2019,14,776,10645,7,136,5,36,75,6,2,2,4,-0.7324940716135792,-0.6807734094770159,0,0
9.0,800.0,19,5,225,13,2019,14,564,3407,4,136,5,36,80,120,1,2,1,-0.7441039398713608,-0.6680638642135333,0,0
6.0,2200.0,17,6,226,14,2019,14,503,623,1,107,1,19,75,6,0,2,0,-0.7324940716135792,-0.6807734094770159,0,0
11.0,0.0,23,5,225,13,2019,14,776,2519,5,11,0,0,103,83,1,2,4,-0.7441039398713608,-0.6680638642135333,1,0
1.0,0.0,17,3,216,4,2019,14,1105,10645,4,11,5,18,76,123,0,2,4,-0.8382797052177745,-0.5452404385406507,0,1
1.0,299.0,21,1,224,12,2019,14,548,10645,7,11,5,36,95,21,1,2,4,-0.7554933140726804,-0.655156357209085,1,0
10.0,0.0,16,6,226,14,2019,14,1105,10645,7,11,4,20,109,60,0,2,4,-0.7324940716135792,-0.6807734094770159,0,0
21.0,1149.0,12,0,214,2,2019,14,267,1669,3,217,0,0,76,123,2,2,2,-0.8565509959010037,-0.5160623910158526,0,0
21.0,200.0,12,3,202,21,2019,14,776,10645,7,11,0,0,76,123,2,2,4,-0.9441875088341994,-0.3294084822245302,0,1
21.0,736.760009765625,21,5,225,13,2019,14,741,11373,7,11,5,36,75,6,1,2,1,-0.7441039398713608,-0.6680638642135333,1,0
1.0,278.420013427734,18,0,221,9,2019,14,776,2812,5,136,5,36,72,79,0,2,4,-0.7883050558305253,-0.6152845999633277,0,0
9.0,0.0,18,3,223,11,2019,14,564,5336,7,11,5,36,92,32,0,2,4,-0.7666588193001592,-0.6420547132365636,0,1
21.0,650.0,17,6,226,14,2019,14,776,8977,7,11,5,36,74,23,0,2,1,-0.7324940716135792,-0.6807734094770159,0,0
21.0,750.0,20,2,215,3,2019,14,175,10645,3,274,3,35,122,26,1,2,1,-0.8475409228928312,-0.5307300481619331,1,1
11.0,1900.0,20,6,219,7,2019,14,776,9873,5,254,0,0,76,123,1,2,2,-0.8090169943749472,-0.5877852522924734,1,0
18.0,0.0,15,1,224,12,2019,14,1117,10645,5,254,0,0,16,77,0,2,3,-0.7554933140726804,-0.655156357209085,0,0
24.0,200.0,0,6,226,14,2019,14,175,1727,3,205,0,0,76,123,3,2,4,-0.7324940716135792,-0.6807734094770159,1,0
7.0,900.0,8,5,225,13,2019,14,776,2559,7,57,4,20,55,70,2,2,1,-0.7441039398713608,-0.6680638642135333,0,0
21.0,0.0,8,6,226,14,2019,14,1073,10645,7,11,6,10,18,72,2,2,4,-0.7324940716135792,-0.6807734094770159,0,0
6.0,350.0,0,6,226,14,2019,14,1073,10645,7,136,5,36,75,6,3,2,4,-0.7324940716135792,-0.6807734094770159,1,0
21.0,799.0,12,0,214,2,2019,14,627,8577,3,1,0,0,76,123,2,2,1,-0.8565509959010037,-0.5160623910158526,0,0
7.0,0.0,11,4,227,15,2019,15,548,9277,3,11,1,19,13,58,2,2,4,-0.7206671495538615,-0.6932812268869771,0,0
18.0,0.0,12,4,227,15,2019,15,780,4380,3,228,1,2,91,27,2,2,3,-0.7206671495538615,-0.6932812268869771,0,0
7.0,300.0,18,1,224,12,2019,15,1105,10645,7,37,5,18,126,11,0,2,4,-0.7554933140726804,-0.655156357209085,0,0
24.0,400.0,8,4,227,15,2019,15,1105,10645,3,254,1,19,76,123,2,2,4,-0.7206671495538615,-0.6932812268869771,0,0
24.0,699.0,8,4,227,15,2019,15,410,4862,7,230,6,42,103,83,2,2,1,-0.7206671495538615,-0.6932812268869771,0,0
21.0,100.0,9,5,225,13,2019,15,683,10645,7,136,5,36,74,23,2,2,4,-0.7441039398713608,-0.6680638642135333,0,0
12.0,600.0,12,4,227,15,2019,15,267,9349,7,138,5,18,69,111,2,2,1,-0.7206671495538615,-0.6932812268869771,0,0
21.0,160.0,1,3,223,11,2019,15,1025,7028,3,146,3,35,26,139,3,2,4,-0.7666588193001592,-0.6420547132365636,1,1
21.0,400.0,21,5,225,13,2019,15,1073,10645,7,254,3,35,62,117,1,2,4,-0.7441039398713608,-0.6680638642135333,1,0
1.0,2000.0,13,4,227,15,2019,15,776,8220,5,255,1,19,36,131,0,2,2,-0.7206671495538615,-0.6932812268869771,0,0
21.0,4000.0,23,5,225,13,2019,15,357,11473,10,255,3,35,9,100,1,2,0,-0.7441039398713608,-0.6680638642135333,1,0
30.0,4900.0,12,0,214,2,2019,15,1105,9822,5,217,0,0,76,123,2,2,0,-0.8565509959010037,-0.5160623910158526,0,0
1.0,640.0,6,4,227,15,2019,15,402,10984,4,11,1,19,92,32,3,2,1,-0.7206671495538615,-0.6932812268869771,0,0
21.0,1100.0,17,4,227,15,2019,15,613,10645,5,230,5,27,73,90,0,2,2,-0.7206671495538615,-0.6932812268869771,0,0
21.0,250.0,13,4,227,15,2019,15,830,7456,3,217,4,30,93,136,0,2,4,-0.7206671495538615,-0.6932812268869771,0,0
1.0,900.0,22,6,226,14,2019,15,368,4590,7,11,0,0,74,23,1,2,1,-0.7324940716135792,-0.6807734094770159,1,0
3.0,850.0,9,4,227,15,2019,15,741,10645,10,11,4,30,62,117,2,2,1,-0.7206671495538615,-0.6932812268869771,0,0
1.0,640.0,6,4,227,15,2019,15,776,2168,4,11,1,19,92,32,3,2,1,-0.7206671495538615,-0.6932812268869771,0,0
27.0,1200.0,21,6,226,14,2019,15,410,5153,3,11,5,36,94,3,1,2,2,-0.7324940716135792,-0.6807734094770159,1,0
27.0,100.0,9,5,225,13,2019,15,683,10645,7,136,5,36,74,23,2,2,4,-0.7441039398713608,-0.6680638642135333,0,0
24.0,999.0,22,6,226,14,2019,15,985,8964,7,11,5,36,67,89,1,2,1,-0.7324940716135792,-0.6807734094770159,1,0
10.0,200.0,0,6,226,14,2019,15,792,10645,10,171,5,36,70,19,3,2,4,-0.7324940716135792,-0.6807734094770159,1,0
16.0,0.0,22,6,226,14,2019,15,1105,10645,7,205,5,36,72,79,1,2,4,-0.7324940716135792,-0.6807734094770159,1,0
1.0,500.0,16,2,222,10,2019,15,830,8499,7,181,0,0,82,34,0,2,4,-0.7775971469736268,-0.6287628145958345,0,1
12.0,400.0,15,6,219,7,2019,15,830,10645,3,254,3,35,69,111,0,2,4,-0.8090169943749472,-0.5877852522924734,0,0
7.0,0.0,11,0,228,16,2019,16,175,10645,3,248,5,36,71,101,2,2,4,-0.70862667826446,-0.7055836101071774,0,0
18.0,350.0,13,0,228,16,2019,16,548,10560,7,171,0,0,73,90,0,2,4,-0.70862667826446,-0.7055836101071774,0,0
18.0,1300.0,7,0,228,16,2019,16,776,9000,7,217,5,27,74,23,2,2,2,-0.70862667826446,-0.7055836101071774,0,0
14.0,400.0,17,6,219,7,2019,16,176,10645,3,55,5,36,76,123,0,2,4,-0.8090169943749472,-0.5877852522924734,0,0
7.0,1900.0,23,4,227,15,2019,16,915,10645,3,11,0,0,74,23,1,2,2,-0.7206671495538615,-0.6932812268869771,1,0
27.0,1149.0,7,0,228,16,2019,16,410,10090,3,11,1,19,76,123,2,2,2,-0.70862667826446,-0.7055836101071774,0,0
1.0,600.0,18,4,227,15,2019,16,1105,5976,7,255,0,0,76,123,0,2,1,-0.7206671495538615,-0.6932812268869771,0,0
0.0,400.0,12,6,219,7,2019,16,1082,9112,7,11,5,27,81,88,2,2,4,-0.8090169943749472,-0.5877852522924734,0,0
6.0,100.0,16,0,228,16,2019,16,776,6260,7,11,5,36,75,6,0,2,4,-0.70862667826446,-0.7055836101071774,0,0
20.0,500.0,8,0,228,16,2019,16,915,8220,5,11,5,36,75,6,2,2,4,-0.70862667826446,-0.7055836101071774,0,0
21.0,400.0,12,0,165,14,2019,16,175,10645,3,37,0,0,77,62,2,2,4,-0.9549667548552551,0.29671281927349075,0,0
20.0,1200.0,23,4,227,15,2019,16,776,1186,4,155,0,0,74,23,1,2,2,-0.7206671495538615,-0.6932812268869771,1,0
24.0,1040.0,22,4,227,15,2019,16,1073,4698,4,11,5,36,74,23,1,2,2,-0.7206671495538615,-0.6932812268869771,1,0
18.0,350.0,13,0,228,16,2019,16,548,10560,7,171,0,0,73,90,0,2,4,-0.70862667826446,-0.7055836101071774,0,0
5.0,400.0,15,3,223,11,2019,16,60,10923,4,67,1,19,97,105,0,2,4,-0.7666588193001592,-0.6420547132365636,0,1
27.0,250.0,11,2,215,3,2019,16,741,9431,3,136,4,30,91,27,2,2,4,-0.8475409228928312,-0.5307300481619331,0,1
8.0,1300.0,7,0,228,16,2019,16,776,10645,7,217,5,27,74,23,2,2,2,-0.70862667826446,-0.7055836101071774,0,0
7.0,0.0,6,0,228,16,2019,16,176,5306,7,217,3,35,52,48,3,2,3,-0.70862667826446,-0.7055836101071774,0,0
10.0,1000.0,16,0,228,16,2019,17,410,3187,10,11,6,10,130,106,0,2,1,-0.70862667826446,-0.7055836101071774,0,0
30.0,320.0,20,0,228,16,2019,17,1105,5239,7,119,5,27,76,123,1,2,4,-0.70862667826446,-0.7055836101071774,1,0
7.0,1400.0,15,2,229,17,2019,17,741,6624,10,11,5,36,94,3,0,2,2,-0.6963762255968726,-0.7176769136759615,0,1
8.0,650.0,10,0,228,16,2019,17,1105,2701,7,107,3,35,51,7,2,2,1,-0.70862667826446,-0.7055836101071774,0,0
20.0,530.0,2,0,228,16,2019,17,410,6094,7,11,5,27,71,101,3,2,1,-0.70862667826446,-0.7055836101071774,1,0
7.0,659.989990234375,0,2,229,17,2019,17,1073,3592,4,254,0,0,78,121,3,2,1,-0.6963762255968726,-0.7176769136759615,1,1
1.0,900.0,21,0,228,16,2019,17,368,638,5,181,5,36,75,6,1,2,1,-0.70862667826446,-0.7055836101071774,1,0
18.0,0.0,0,3,223,11,2019,17,176,10645,7,11,3,35,80,120,3,2,3,-0.7666588193001592,-0.6420547132365636,1,1
30.0,320.0,20,0,228,16,2019,17,1105,5239,7,119,5,27,76,123,1,2,4,-0.70862667826446,-0.7055836101071774,1,0
21.0,325.0,20,0,228,16,2019,17,1011,10645,3,163,1,19,72,79,1,2,4,-0.70862667826446,-0.7055836101071774,1,0
6.0,450.0,13,4,227,15,2019,17,830,5554,3,11,3,35,93,136,0,2,4,-0.7206671495538615,-0.6932812268869771,0,0
21.0,669.0,0,2,229,17,2019,17,776,3462,3,155,4,30,77,62,3,2,1,-0.6963762255968726,-0.7176769136759615,1,1
10.0,100.0,23,2,229,17,2019,18,830,10645,7,119,3,35,0,125,1,2,4,-0.6963762255968726,-0.7176769136759615,1,1
6.0,0.0,9,3,230,18,2019,18,780,804,7,255,5,36,94,3,2,2,3,-0.6839194216246105,-0.7295575540864876,0,1
40.0,2000.0,21,2,229,17,2019,18,776,5573,1,37,1,2,77,62,1,2,2,-0.6963762255968726,-0.7176769136759615,1,1
21.0,300.0,3,0,228,16,2019,18,776,6728,7,193,5,36,73,90,3,2,4,-0.70862667826446,-0.7055836101071774,1,0
28.0,600.0,15,2,229,17,2019,18,410,10645,4,11,5,36,75,6,0,2,1,-0.6963762255968726,-0.7176769136759615,0,1
24.0,2000.0,21,5,225,13,2019,18,164,8497,3,67,5,27,55,70,1,2,2,-0.7441039398713608,-0.6680638642135333,1,0
21.0,500.0,22,5,197,16,2019,18,357,10782,10,90,5,27,74,23,1,2,4,-0.9690098257244063,-0.24702218048093527,1,0
7.0,549.0,20,2,229,17,2019,18,776,10821,7,255,5,36,77,62,1,2,1,-0.6963762255968726,-0.7176769136759615,1,1
1.0,4500.0,22,2,229,17,2019,18,1079,10645,8,230,3,35,101,43,1,2,0,-0.6963762255968726,-0.7176769136759615,1,1
18.0,1000.0,15,3,230,18,2019,18,150,7736,10,37,5,36,74,23,0,2,1,-0.6839194216246105,-0.7295575540864876,0,1
18.0,490.0,11,5,211,30,2019,19,1105,10645,7,217,5,27,76,123,2,2,4,-0.8820480249558535,-0.47115950767386394,0,0
27.0,599.0,20,2,229,17,2019,19,776,9001,4,11,5,36,73,90,1,2,1,-0.6963762255968726,-0.7176769136759615,1,1
1.0,200.0,14,4,227,15,2019,19,780,10645,0,193,3,35,107,15,0,2,4,-0.7206671495538615,-0.6932812268869771,0,0
14.0,629.989990234375,1,3,230,18,2019,19,175,9655,10,136,1,19,73,90,3,2,1,-0.6839194216246105,-0.7295575540864876,1,1
3.0,700.0,20,1,231,19,2019,19,741,10645,7,67,2,34,71,101,1,2,1,-0.6712599575675315,-0.7412220108485957,1,0
9.0,1000.0,17,1,168,17,2019,19,1073,1279,4,136,0,0,53,91,0,2,1,-0.9690098257244062,0.24702218048093552,0,0
10.0,200.0,0,2,229,17,2019,19,776,10645,5,217,5,36,81,88,3,2,4,-0.6963762255968726,-0.7176769136759615,1,1
8.0,799.989990234375,23,2,229,17,2019,19,1073,6322,3,11,0,0,76,123,1,2,1,-0.6963762255968726,-0.7176769136759615,1,1
18.0,1500.0,1,3,230,18,2019,19,1073,770,10,11,0,0,94,3,3,2,2,-0.6839194216246105,-0.7295575540864876,1,1
0.0,1800.0,21,3,230,18,2019,19,1221,10645,1,37,0,0,64,46,1,2,2,-0.6839194216246105,-0.7295575540864876,1,1
21.0,700.0,19,2,215,3,2019,19,1073,1270,3,230,5,36,75,6,1,2,1,-0.8475409228928312,-0.5307300481619331,0,1
21.0,150.0,18,1,231,19,2019,19,175,7604,7,217,0,0,45,99,0,2,4,-0.6712599575675315,-0.7412220108485957,0,0
0.0,250.0,8,1,224,12,2019,19,267,11025,7,217,2,45,78,121,2,2,4,-0.7554933140726804,-0.655156357209085,0,0
18.0,950.0,2,5,183,2,2019,19,1073,4685,7,11,3,35,80,120,3,2,1,-0.9999629591162655,-0.008606996888688009,1,0
21.0,95.0,8,0,228,16,2019,19,1105,10645,3,37,0,0,94,3,2,2,4,-0.70862667826446,-0.7055836101071774,0,0
1.0,1000.0,23,0,228,16,2019,19,776,10027,5,11,0,0,81,88,1,2,1,-0.70862667826446,-0.7055836101071774,1,0
18.0,500.0,12,4,227,15,2019,19,915,10645,7,11,5,36,97,105,2,2,4,-0.7206671495538615,-0.6932812268869771,0,0
15.0,440.0,18,2,229,17,2019,19,1073,10315,7,37,5,36,75,6,0,2,4,-0.6963762255968726,-0.7176769136759615,0,1
18.0,480.0,18,2,229,17,2019,19,564,5863,7,11,5,36,75,6,0,2,4,-0.6963762255968726,-0.7176769136759615,0,1
27.0,2000.0,19,0,228,16,2019,19,776,6946,2,11,5,36,75,6,1,2,2,-0.70862667826446,-0.7055836101071774,0,0
14.0,1014.0,23,0,207,26,2019,20,741,8764,5,11,0,0,81,88,1,2,2,-0.9123747579707274,-0.4093559588156211,1,0
8.0,800.0,8,3,230,18,2019,20,1073,3609,3,11,0,0,81,88,2,2,1,-0.6839194216246105,-0.7295575540864876,0,1
30.0,1700.0,15,3,209,28,2019,20,776,1580,5,11,5,27,76,123,0,2,2,-0.8977433935342336,-0.4405187843504952,0,1
1.0,750.0,10,5,232,20,2019,20,1105,10645,4,11,1,1,75,6,2,2,1,-0.6584015846980489,-0.7526668275320083,0,0
24.0,400.0,0,6,219,7,2019,20,254,2806,3,11,0,0,81,88,3,2,4,-0.8090169943749472,-0.5877852522924734,1,0
21.0,198.0,17,4,213,1,2019,20,776,10645,3,11,0,0,16,77,0,2,4,-0.8653072543632061,-0.5012418134457756,0,0
24.0,550.0,19,1,231,19,2019,20,628,4244,7,11,3,35,69,111,1,2,1,-0.6712599575675315,-0.7412220108485957,0,0
21.0,800.0,23,3,230,18,2019,20,410,8103,3,37,4,30,139,47,1,2,1,-0.6839194216246105,-0.7295575540864876,1,1
21.0,400.0,9,5,225,13,2019,20,270,7134,3,21,4,30,76,123,2,2,4,-0.7441039398713608,-0.6680638642135333,0,0
7.0,0.0,18,1,231,19,2019,20,1105,10645,7,255,5,18,75,6,0,2,4,-0.6712599575675315,-0.7412220108485957,0,0
21.0,300.0,19,1,231,19,2019,20,1011,10645,7,230,5,27,76,123,1,2,4,-0.6712599575675315,-0.7412220108485957,0,0
21.0,325.0,13,4,227,15,2019,20,175,1607,3,11,5,36,76,123,0,2,4,-0.7206671495538615,-0.6932812268869771,0,0
20.0,800.0,21,1,231,19,2019,20,410,8786,7,37,0,0,81,88,1,2,1,-0.6712599575675315,-0.7412220108485957,1,0
11.0,999.0,15,3,230,18,2019,20,410,3299,4,254,5,36,76,123,0,2,1,-0.6839194216246105,-0.7295575540864876,0,1
21.0,0.0,13,5,232,20,2019,20,846,9576,5,230,5,36,76,123,0,2,3,-0.6584015846980489,-0.7526668275320083,0,0
10.0,1169.0,0,3,223,11,2019,20,410,7933,4,11,0,0,80,120,3,2,2,-0.7666588193001592,-0.6420547132365636,1,1
18.0,200.0,18,3,230,18,2019,21,175,1906,4,193,0,0,83,71,0,2,4,-0.6839194216246105,-0.7295575540864876,0,1
11.0,800.0,4,5,232,20,2019,21,1105,1416,10,230,5,36,81,88,3,2,1,-0.6584015846980489,-0.7526668275320083,1,0
18.0,1600.0,8,6,233,21,2019,21,985,10645,4,11,5,27,76,123,2,2,2,-0.64534811322955,-0.7638886127905429,0,0
7.0,200.0,18,6,233,21,2019,21,1011,10645,7,217,5,36,75,6,0,2,4,-0.64534811322955,-0.7638886127905429,0,0
24.0,700.0,12,5,232,20,2019,21,741,9446,3,11,5,36,74,23,2,2,1,-0.6584015846980489,-0.7526668275320083,0,0
25.0,2500.0,3,6,233,21,2019,21,776,10645,3,119,3,35,10,40,3,2,0,-0.64534811322955,-0.7638886127905429,1,0
14.0,1100.0,20,6,233,21,2019,21,776,10645,5,136,0,0,80,120,1,2,2,-0.64534811322955,-0.7638886127905429,1,0
5.0,115.0,6,6,233,21,2019,21,1011,10645,3,217,6,10,130,106,3,2,4,-0.64534811322955,-0.7638886127905429,0,0
